material_number,material_desc_raw,product_family,product_group,product_family_sort,product_group_sort,length_m,rule_notes
000000001830331908,TIE-CBL W4.8 L203 UL94V0 NATURE,Unclassified,Other,999.0,999.0,,
000000001830331914,SPRING-CPU 3RD,Unclassified,Other,999.0,999.0,,
000000001830331915,SCR-SHOULDER SHC HEX M2 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830331921,NUT-INSERT NUT M1.4 W4 H4.5 SST,Unclassified,Other,999.0,999.0,,
000000001830331946,SCR-FHPH M3X4 SS ALOK,Unclassified,Other,999.0,999.0,,
000000001830331949,N9002104-00 SCR-PHPH M2X4 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830331993,THERMAL-PAD 11.8X7.1X1.5 TGP5000,Unclassified,Other,999.0,999.0,,
000000001830332001,SCR-PHPH M2.5X4 BLACK SS,Unclassified,Other,999.0,999.0,,
000000001830332006,STDOFF F-F ROD5.56X13 M2.5X6 M3X6 CS,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830332007,STDOFF F-F RODF4X7.3 ThrdM2 CS,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830332008,STDOFF F-F ROD5.56X10 ThrdM2.5 CS,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830332009,STDOFF F-F ROD5.56X2.5 ThrdF2.8 CS,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830332010,STDOFF F-F ROD5.56X10 ThrdM3 CS,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830332011,SCR-FHPH M3X6 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830332014,STDOFF M-F HEX5X4.5 M3X5 M3X3.5 SS,Unclassified,Other,999.0,999.0,,
000000001830332015,STDOFF M-F HEX5X17.1 M3X7 M3X5 SS,Unclassified,Other,999.0,999.0,,
000000001830332016,STDOFF M-F HEX5X8.1 M3X5.2 M3X5.5 SS,Unclassified,Other,999.0,999.0,,
000000001830332018,STDOFF M-F HEX5X12.5 M3X6 M3X5.5 SS,Unclassified,Other,999.0,999.0,,
000000001830332020,STDOFF M-F HEX5X12 M3X7.8 M2X4 SS,Unclassified,Other,999.0,999.0,,
000000001830332021,STDOFF M-F HEX5X7.5 M3X4 M3X5 SS,Unclassified,Other,999.0,999.0,,
000000001830332022,NUT-CAP NUT HEX M2.5 W4 H6 SST,Unclassified,Other,999.0,999.0,,
000000001830332023,WASHER-FLAT 4.2X1 ID2.6 SST,Unclassified,Other,999.0,999.0,,
000000001830332024,WASHER-FLAT 7.2X0.5 ID2.6 SST,Unclassified,Other,999.0,999.0,,
000000001830332025,WASHER-FLAT 10X0.3 ID3.3 SST,Unclassified,Other,999.0,999.0,,
000000001830332026,SCR-SHOULDER SHC HEX M2.5 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830332028,SCR-THIN HEAD PHIS M3X8 SS NYLON,Unclassified,Other,999.0,999.0,,
000000001830332031,SCR-FHPH M1.6X2.5 CS NYLOK,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830332081,CLIP-FIBER 17.5X10.8X5 NYLON(EMIT),Unclassified,Other,999.0,999.0,,
000000001830332095,STDOFF F-F RODF4X7.8 ThrdM2 CS,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830332096,NUT-INSERT NUT M2(2X) W17.9X5.2 H9.33 CS,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830332097,NUT-INSERT NUT M2(2X) W17.9X5.2 H9.58 CS,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830332107,SCR-FHPH 2-56X1/8 SS,Unclassified,Other,999.0,999.0,,
000000001830332117,Light pipe for OD0H JDM,Unclassified,Other,999.0,999.0,,
000000001830332122,SCR-FHPH M2X8 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830332139,SCR-TAPPING PHPH #2-32X7.9 SS,Unclassified,Other,999.0,999.0,,
000000001830332141,WASHER-FLAT 4.5X0.25 ID2.3 FORMEX GK-10,Unclassified,Other,999.0,999.0,,
000000001830332142,SCR-FHPH M2.5X12 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830332148,STANDOFF_M3X6.1,Unclassified,Other,999.0,999.0,,
000000001830332149,STANDOFF_M3X10.1,Unclassified,Other,999.0,999.0,,
000000001830332150,STANDOFF_M3X7.3,Unclassified,Other,999.0,999.0,,
000000001830332151,STANDOFF_M3X5.3,Unclassified,Other,999.0,999.0,,
000000001830332152,HEATER_STANDOFF_M3,Unclassified,Other,999.0,999.0,,
000000001830332157,SCR-THIN HEAD HEX M2.5X4.8 SS,Unclassified,Other,999.0,999.0,,
000000001830332158,N9001949-00 SCR-FHPH M2X4 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830332160,NUT-INSERT NUT M2 W5.56 H3.73 Y15Pb,Unclassified,Other,999.0,999.0,,
000000001830332161,STDOFF M-F ROD8.74X1 M5X8.5/M2.5X6 BRASS,Unclassified,Other,999.0,999.0,,
000000001830332164,SFP Cage with heatsink,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001830332178,STDOFF M-F HEX6X10.6 M3X5.5 M3X6 SS,Unclassified,Other,999.0,999.0,,
000000001830332179,STDOFF M-F HEX6X25.2 M3X6 M3X6 SS,Unclassified,Other,999.0,999.0,,
000000001830332181,SCR-FHPH M3X6 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830332183,NUT-CAP NUT M5 W11.8 H5 SST,Unclassified,Other,999.0,999.0,,
000000001830332188,WASHER-FLAT 5X1.6 ID2.2 PC,Unclassified,Other,999.0,999.0,,
000000001830332196,MARK-BAND ID0.9 OD1.7 L2.5 YELLOW BLANK,Unclassified,Other,999.0,999.0,,
000000001830332197,SPRING-1.5X0.15X7mm FOR SFP28,Unclassified,Other,999.0,999.0,,
000000001830332219,SCR-PHPH M3X4 SS,Unclassified,Other,999.0,999.0,,
000000001830332220,SCR-FHPH M3X6 SS,Unclassified,Other,999.0,999.0,,
000000001830332222,STDOFF M-F HEX5X6.4 M3X5.5 M3X4 SS,Unclassified,Other,999.0,999.0,,
000000001830332223,STDOFF M-M HEX5X5.3 M3X5.5 M2X4 SS,Unclassified,Other,999.0,999.0,,
000000001830332224,NUT-CAP NUT M3 W6 H5 SST,Unclassified,Other,999.0,999.0,,
000000001830332225,STDOFF M-F ROD5.4X9 M2X4 M2.5X5.5 SS,Unclassified,Other,999.0,999.0,,
000000001830332226,STDOFF M-F ROD5.4X8 M2X5M2.5X5.5 SS,Unclassified,Other,999.0,999.0,,
000000001830332227,STDOFF M-F ROD5.4X6.5 M2X4 M2.5X4 SS,Unclassified,Other,999.0,999.0,,
000000001830332268,SCR-FHPH 2-56X1/8 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830332269,SCR-PHPH 4-40X1/8 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830332270,SCR-PHPH M1.6X5 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830332274,SCR-Shoulder M2X4 F3X4 SST,Unclassified,Other,999.0,999.0,,
000000001830332276,STANDOFF_14.4 FOR OC0D,Unclassified,Other,999.0,999.0,,
000000001830332277,STANDOFF_18.8 FOR OC0D,Unclassified,Other,999.0,999.0,,
000000001830332278,STANDOFF_35.8 FOR OC0D,Unclassified,Other,999.0,999.0,,
000000001830332283,STANDOFF-6.7 D2 PUMP SUS303 FOR OC0D,Unclassified,Other,999.0,999.0,,
000000001830332284,STANDOFF-6.7 D2 PUMP W SUS303 FOR OC0D,Unclassified,Other,999.0,999.0,,
000000001830332285,STANDOFF-S PUMP S SUS303 FOR OC0D,Unclassified,Other,999.0,999.0,,
000000001830332286,STANDOFF-S PUMP D SUS303 FOR OC0D,Unclassified,Other,999.0,999.0,,
000000001830332309,SCR-THIN FHPH M3X6 SST NYLOK for OC0D,Unclassified,Other,999.0,999.0,,
000000001830332310,STANDOFF-M-F H=7.1 SUS303 for OC0D,Unclassified,Other,999.0,999.0,,
000000001830332312,VIBRATION-PAD 31X8X1 NE9160,Unclassified,Other,999.0,999.0,,
000000001830332314,STDOFF M-F HEX4X11 M2x4.5 M2x4,Unclassified,Other,999.0,999.0,,
000000001830332315,STDOFF M-F ROD5X16.3 M2X3 M2X4,Unclassified,Other,999.0,999.0,,
000000001830332316,STDOFF M-F ROD5X10.95 M2X5.5 M2X4,Unclassified,Other,999.0,999.0,,
000000001830332317,STDOFF M-F ROD5X13.95 M2X5.5 M2X4,Unclassified,Other,999.0,999.0,,
000000001830332318,STDOFF M-F ROD5X10.65 M3X7.5 M2.5X5,Unclassified,Other,999.0,999.0,,
000000001830332319,STDOFF M-F ROD5X11.65 M2X5.5 M2X4,Unclassified,Other,999.0,999.0,,
000000001830332324,STDOFF M-F ROD5X9.2 M2.5X6 M2X4,Unclassified,Other,999.0,999.0,,
000000001830332326,STDOFF M-F ROD5X14.15 M3X7.5 M2X4,Unclassified,Other,999.0,999.0,,
000000001830332327,SCR-FHPH M3X13,Unclassified,Other,999.0,999.0,,
000000001830332329,N0004041-01 INSULATION_PAD-FOR BR IO,Unclassified,Other,999.0,999.0,,
000000001830332333,N9002038-00 SCR ULTRA THIN HEAD M1.6X4,Unclassified,Other,999.0,999.0,,
000000001830332352,N9002037-00 Washer Flat ID1.7 OD4 H1 SST,Unclassified,Other,999.0,999.0,,
000000001830332369,THERMAL-PAD A 35X11X2.5 XPHT-6145,Unclassified,Other,999.0,999.0,,
000000001830332370,THEENAL-PAD B 12X14X3 XPHT-6145,Unclassified,Other,999.0,999.0,,
000000001830332371,THERMAL-PAD C 16.5X7.5X2 XPHT-6145,Unclassified,Other,999.0,999.0,,
000000001830332372,THERMAL-PAD D 15X15X0.5 XPHT-8066,Unclassified,Other,999.0,999.0,,
000000001830332373,THERMAL-PAD E 10.8X10.8X0.5 XPHT-8066,Unclassified,Other,999.0,999.0,,
000000001830332374,THERMAL-PAD F 20X10X2.5 XPHT-6145,Unclassified,Other,999.0,999.0,,
000000001830332403,STDOFF M-F ROD5X5.85,Unclassified,Other,999.0,999.0,,
000000001830332404,STDOFF M-F ROD5X4.8,Unclassified,Other,999.0,999.0,,
000000001830332405,STDOFF M-F ROD5X8.35,Unclassified,Other,999.0,999.0,,
000000001830332406,STDOFF M-F ROD5X9.8,Unclassified,Other,999.0,999.0,,
000000001830332407,SPACER-M3X3.35 SUS303,Unclassified,Other,999.0,999.0,,
000000001830332415,Standoff M3X7 H5.5 L5.5 M2X4,Unclassified,Other,999.0,999.0,,
000000001830332417,STANDOFFS M2x7 H4 L8.7 M2X4,Unclassified,Other,999.0,999.0,,
000000001830332418,STANDOFFS M3X7 H5.5 L8 M2X4,Unclassified,Other,999.0,999.0,,
000000001830332419,STANDOFF M2X5 H5.5 L21.6 M2X5.5,Unclassified,Other,999.0,999.0,,
000000001830332420,STANDOFF M2X7 H5.5 L19 M2X5.5,Unclassified,Other,999.0,999.0,,
000000001830332421,STANDOFF-M3X6 H5.5 L30 M3X6,Unclassified,Other,999.0,999.0,,
000000001830332423,STANDOFF-M3X7 H5 L35.1 M2X5.5,Unclassified,Other,999.0,999.0,,
000000001830332424,STANDOFF-M3X6 H5.5 L6.35 4-40X4,Unclassified,Other,999.0,999.0,,
000000001830332425,GASKET-EMI MPN EQ7732Z0316HF,Unclassified,Other,999.0,999.0,,
000000001830332427,SCR-SHOULDER SHC HEX M3 SS,Unclassified,Other,999.0,999.0,,
000000001830332448,SCR-PHPH M2X6 SS NYLOK FLANGE 5.0,Unclassified,Other,999.0,999.0,,
000000001830332450,VIBRATION-PAD ∅7X1 NE9160,Unclassified,Other,999.0,999.0,,
000000001830332456,SCR FHPH M2.5X6 T0.8 SS NYLOK,Unclassified,Other,999.0,999.0,,
000000001830332481,PIN guide M2.5 L10mm,Unclassified,Other,999.0,999.0,,
000000001830332482,Rubber pad 7X5X1.5,Unclassified,Other,999.0,999.0,,
000000001830340192,CONN-LCA(0.5um) 0.9 SM GREEN PRE-ASSEMBL,Unclassified,Other,999.0,999.0,,
000000001830340278,CONN-LC SM BLUE HSG NO BOOT FOR 900um,Unclassified,LC_Variants,999.0,32.0,,
000000001830340319,LC/UPC Pigtail Grade A,Pigtails,LC_Variants,10.0,30.0,,
000000001830340320,LC/UPC-LC/UPC Jumper Grade A,Jumpers,LC_Variants,22.0,30.0,,
000000001830340321,LC/UPC-LC/UPC Jumper Red 3mm 25.25 B3,Jumpers,LC_Variants,22.0,30.0,,
000000001830340332,CONN-LCA SM 2MM MINI PURPLE BOOT LOWLOSS,Unclassified,Other,999.0,999.0,,
000000001830340333,ADPT-LC 4WAY GREEN N/MOUNT W/DOOR,Unclassified,LC_Variants,999.0,32.0,,
000000001830340336,CONN-LCA SM 2MM MINI ORANGE BOOT LOWLOSS,Unclassified,Other,999.0,999.0,,
000000001830340348,CONN-LCU(0.3um) 0.9 SM BLUE HSG&WHT BOOT,Unclassified,LC_Variants,999.0,31.0,,
000000001830340349,CONN-LCU(0.3um) 2.0 SM BLUE HSG&WHT BOOT,Unclassified,LC_Variants,999.0,31.0,,
000000001830340364,LC/UPC-LC/UPC 272+/-5mm Jumper Grade A,Jumpers,LC_Variants,22.0,30.0,,
000000001830360231,DUST CAP-LC ADAP,Adapters,LC_Variants,30.0,32.0,,
000000001830360234,DUST CAP-LC 13.7X9.5X5.5 CAN HOLD HSG,Accessories,LC_Variants,85.0,32.0,,
000000001830360239,DUST CAP-LC ADAP SIMPLEX,Adapters,LC_Variants,30.0,32.0,,
000000001830360247,DUST CAP-SC FERRULE DUPLEX,Accessories,Other_Connector_Types,85.0,40.0,,
000000001830360262,DUST CAP-DUAL SFP LC TPV PLUG,Accessories,LC_Variants,85.0,32.0,,
000000001830360366,BOOT-LC 900um WHITE L17mm,Unclassified,LC_Variants,999.0,32.0,,
000000001830360417,DUST CAP-EMI XFP AND QSFP,Accessories,Transceiver_Rating,85.0,50.0,,
000000001830360435,DUST CAP-LC CONNECTOR WHITE UL94-V0,Accessories,LC_Variants,85.0,32.0,,
000000001830360550,FERRULE-MTP 36F SM LOW LOSS W/BOOT,Unclassified,MTP_Group,999.0,11.0,,
000000001830360576,FERRULE-MTP 24F SM Elite USconec:18184,Unclassified,MTP_Group,999.0,11.0,,
000000001830360581,DUST CAP-LC ADAP SIMPLEX WHITE,Adapters,LC_Variants,30.0,32.0,,
000000001830370122,ADPT-LC 4WAY BLUE N/MOUNT W/DOOR,Unclassified,LC_Variants,999.0,32.0,,
000000001830370152,ADPT-MTP 1WAY BLACK N/MOUNT 2CAPS<ZY>,Unclassified,MTP_Group,999.0,11.0,,
000000001830370239,ADPT-CS 2CH(4-FIBER)4WAY 682-21-HK1,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830370312,ADPT-LC 2WAY BLUE N/MOUNT 29.2X11.3X15.6,Unclassified,LC_Variants,999.0,32.0,,
000000001830390004,ADPT-CS QUAD CHANNEL SENKO_684-21-HK1,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830390005,ADPT-CS SINGLE CHANNEL SENKO_681-21-HK1,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830390012,ADPT-LC SIMPLEX BLUE SENKO 98D-111-A,Unclassified,LC_Variants,999.0,32.0,,
000000001830402093,CHIP-LD DFB 25G QSFP+28 1310,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001830402247,PUMP-980 320MW WITH COOLER,Unclassified,Other,999.0,999.0,,
000000001830402248,PUMP-980 540MW WITH COOLER,Unclassified,Other,999.0,999.0,,
000000001830402251,PUMP-980 220MW WITH COOLER,Unclassified,Other,999.0,999.0,,
000000001830402252,PUMP-980 420MW WITH COOLER,Unclassified,Other,999.0,999.0,,
000000001830402268,PUMP-980,Unclassified,Other,999.0,999.0,,
000000001830402310,PUMP-974nm 320mW cooled 10pin W/FBG,Unclassified,Other,999.0,999.0,,
000000001830402425,PUMP-974NM 320MW Cooled MBTF,Unclassified,Other,999.0,999.0,,
000000001830402447,PUMP-974nm 460mW cooled CML96Z510-74,Unclassified,Other,999.0,999.0,,
000000001830402700,(EOL)ROSA-ARRAY 10G optical engine,Unclassified,Other,999.0,999.0,,
000000001830402717,ROSA-10G GCS PIN YSRA343C-LC-S44-C46,Unclassified,LC_Variants,999.0,32.0,,
000000001830402751,PUMP-974nm 420mW cooled 10pin W/FBG,Unclassified,Other,999.0,999.0,,
000000001830403044,PUMP-974nm 665mW cooled 10pin W/FBG,Unclassified,Other,999.0,999.0,,
000000001830403508,PUMP-974nm 610mW cooled 10pin W/FBG,Unclassified,Other,999.0,999.0,,
000000001830403521,CHIP-PD 25G 4ch Array,Unclassified,Other,999.0,999.0,,
000000001830403711,(EOL)CHIP-DFB LD WL1270nm SUMITOMO,Unclassified,Other,999.0,999.0,,
000000001830403712,(EOL)CHIP-DFB LD WL1290nm SUMITOMO,Unclassified,Other,999.0,999.0,,
000000001830403714,(EOL)CHIP-DFB LD WL1330nm SUMITOMO,Unclassified,Other,999.0,999.0,,
000000001830403720,(EOL)TOSA-(LUXNET L-FT-ED31-03),Unclassified,Other,999.0,999.0,,
000000001830403869,TOSA-Eugenlight 4x25 1310nm passive,Unclassified,Other,999.0,999.0,,
000000001830403903,PUMP-980nm  Op600mW,Unclassified,Other,999.0,999.0,,
000000001830403904,PUMP-980nm Op660mW,Unclassified,Other,999.0,999.0,,
000000001830403967,PUMP-980NM 840MW WITH FBG,Unclassified,Other,999.0,999.0,,
000000001830404238,PUMP-700mW Dual chip Uncooled 980,Unclassified,Other,999.0,999.0,,
000000001830404239,CR BOSA 1330Tx /1270Rx 25G I-TEMP LC,Unclassified,LC_Variants,999.0,32.0,,
000000001830404240,CR BOSA 1270Tx /1330Rx 25G I-TEMP LC,Unclassified,LC_Variants,999.0,32.0,,
000000001830404296,PUMP-980 600MW WITH COOLER,Unclassified,Other,999.0,999.0,,
000000001830404297,PUMP-980 460MW,Unclassified,Other,999.0,999.0,,
000000001830450895,1x16 PLC #Vspec#Z4767_A,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830450926,PLC 1x4 VspecSTD_B,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830452726,ISOLATOR 1270NM D2.5XCA0.7X1.1MM,Unclassified,Other,999.0,999.0,,
000000001830452857,N0003982-00 Ceramic Body J Hermetic PACK,Unclassified,Other,999.0,999.0,,
000000001830453040,NA000725-14 Twin 1x20 L-band WSS,Unclassified,Other,999.0,999.0,,
000000001830453111,JUMPER-DU CS UPC BLUE/WH 657B3 BARE 1.5M,Jumpers,Other_Connector_Types,22.0,40.0,,
000000001830453190,DWDM 100G Components C34 Vspec#S0009_A,Unclassified,Other,999.0,999.0,,
000000001830453280,SWDM59 1x2 F10080 Vspec#Z4002_B,Optical_Module,Other,55.0,999.0,,
000000001830453336,ROSA-10G 1310nm SR1,Unclassified,Other,999.0,999.0,,
000000001830453341,UWFC 2X2 2% 1419-1660 D3X40Vspec#15784_A,Unclassified,Other,999.0,999.0,,
000000001830453342,UWFC1X2 50% 1419-1660 D3X40Vspec#15784_A,Unclassified,Other,999.0,999.0,,
000000001830453343,UWFC 1X2 1% wide band D3X40Vspec#15784_A,Unclassified,Other,999.0,999.0,,
000000001830453344,UWFC 1X2 3% wide band D3X40Vspec#15784_A,Unclassified,Other,999.0,999.0,,
000000001830453345,UWFC1X2 20% wide band D3X40Vspec#15784_A,Unclassified,Other,999.0,999.0,,
000000001830453346,UWFC 1X2 1% 1419-1508 D3X40Vspec#15784_A,Unclassified,Other,999.0,999.0,,
000000001830453347,UWFC1X2 10% 1419-1508 D3X40Vspec#15784_A,Unclassified,Other,999.0,999.0,,
000000001830453434,MDL-BPF1510/V06 Vspec#Z4090_A,Unclassified,Other,999.0,999.0,,
000000001830453435,MDL-LPF1528/1523/V02 Vspec#Z4090_A,Unclassified,Other,999.0,999.0,,
000000001830453655,NA001313-00 12THz Twin 3X33 WSS,Unclassified,Other,999.0,999.0,,
000000001830453675,ISOLATOR 1310nm 0.75x0.56x0.6mm,Unclassified,Other,999.0,999.0,,
000000001830453717,XC-Band Tunable Laser Module,Unclassified,Other,999.0,999.0,,
000000001830453725,GTD-1270nm-LE-11.0mm 45±0.5deg,Unclassified,Other,999.0,999.0,,
000000001830453727,GTD-1310nm-LE-11.0mm 45±0.5deg,Unclassified,Other,999.0,999.0,,
000000001830453728,GTD-1330nm-LE-11.0mm 45±0.5deg,Unclassified,Other,999.0,999.0,,
000000001830453729,GLB-1550nm-LE-11.0mm 45±0.5deg,Unclassified,Other,999.0,999.0,,
000000001830453731,GTD-1570nm-LE-11.0mm 45±0.5deg,Unclassified,Other,999.0,999.0,,
000000001830453732,GTD-1490nm-LE-11.0mm 45±0.5deg,Unclassified,Other,999.0,999.0,,
000000001830453733,GLB-1590nm-LE-11.0mm 45±0.5deg,Unclassified,Other,999.0,999.0,,
000000001830453764,"2X3X65,C+L-BAND WSS",Unclassified,Other,999.0,999.0,,
000000001830500672,PCB-FOR SFP+ LR CWDM,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001830500676,PCB-FPC FOR FPC_5PIN(PIN),Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830500692,PCB-FPC Inhouse TOSA flex A143 SFP+ SR1,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830500810,PCB-for 4x10G PSM4 QSFP+ .,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001830500850,PCB-SFP+LR 10KM 0.8W GN1157,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001830501334,PCB-FOR ATB322515-0110.,Unclassified,Other,999.0,999.0,,
000000001830501522,PCB-FOR 1000Base-T CuSFP Solution4,Unclassified,Other,999.0,999.0,,
000000001830501544,PCB-for FAN HOTSWAP BOARD,Unclassified,Other,999.0,999.0,,
000000001830501659,PCB-FOR E171 TOSA TEST FPC,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830501660,PCB-A913 BOSA BIDI SOLUTION ROSA FPC,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830501671,PCB-FOR 25G TOSA FLEX SFP28 LR FOR WH,Unclassified,Other,999.0,999.0,,
000000001830501766,PCB-for QSFP28 LR4,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001830501780,N0003835-00 PCB- BR-4 W/4 PD,Unclassified,Other,999.0,999.0,,
000000001830501787,PCB-SFP28 BIDI MAIN Board,Unclassified,Other,999.0,999.0,,
000000001830501842,PCB-FOR A913 SFP28 ER 40KM,Unclassified,Other,999.0,999.0,,
000000001830501847,PCB-FPC FOR SFP28 ER 40KM TEC TOSA,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830502024,PCB-Optical carrier board  of RC11,Unclassified,Other,999.0,999.0,,
000000001830502045,PCB-AWG board PCB,Unclassified,Other,999.0,999.0,,
000000001830502224,PCB-1U MUX&DEMUX BOARD,Optical_Module,Other,55.0,999.0,,
000000001830502267,PCB-Rainier400 respin SCC,Unclassified,Other,999.0,999.0,,
000000001830502268,PCB-for MC0B Main Board,Unclassified,Other,999.0,999.0,,
000000001830502307,PCB-of RD09 EDFA BOARD,Optical_Module,Other,55.0,999.0,,
000000001830502331,N0004522-00 PCB-Bernoulli DLPFlex Resp,Unclassified,Other,999.0,999.0,,
000000001830502382,PCB-FOR RD09 SYSTEM BOARD TI OF OC0A,Unclassified,Other,999.0,999.0,,
000000001830502388,PCB-for MC0B (Rainier400) EDFA with A7,Optical_Module,Other,55.0,999.0,,
000000001830502422,PCB-FOR RAMAN AMPLIFIER OF OC0B,Unclassified,Other,999.0,999.0,,
000000001830502470,PCB-FOR RD32 OA BOARD OF OC0D,Unclassified,Other,999.0,999.0,,
000000001830502471,PCB-FOR RD32 SYSTEM BOARD OF OC0D,Unclassified,Other,999.0,999.0,,
000000001830502478,PCB-for OD23 Tethys EDFA board,Optical_Module,Other,55.0,999.0,,
000000001830502565,PCB-FOR RAMAN OC0B 6P P2 comp. with 2P,Unclassified,Other,999.0,999.0,,
000000001830502573,PCB-FOR RD32 3rd SLOT GUIDE,Unclassified,Other,999.0,999.0,,
000000001830502579,PCB-for OD28 Callisto Switch board,Unclassified,Other,999.0,999.0,,
000000001830502584,N0004565-01 PCB-OD28 BR OCM BOARD,Unclassified,Other,999.0,999.0,,
000000001830502603, N0003963-00 PCB-OD28 BR DMD FLEX,Unclassified,Other,999.0,999.0,,
000000001830502651,PCB-Callisto 1st line card<ENIG+OSP>,Unclassified,Other,999.0,999.0,,
000000001830502669,PCB-for DD2D EDFA board,Optical_Module,Other,55.0,999.0,,
000000001830502673,PCB-for OC2D D2ILA MB,Unclassified,Other_MultiFiber,999.0,16.0,,
000000001830502680,PCB-R FOR PD LINE CARD OF ISAR66</ENIG>,Unclassified,Other,999.0,999.0,,
000000001830502690,PCB-for OC2D D2ILA<ENIG>,Unclassified,Other,999.0,999.0,,
000000001830502691,PCB-for OC2D D2ILA OSW board<ENIG>,Unclassified,Other,999.0,999.0,,
000000001830502711,PCB-FOR OC2D D2ILA LED BOARD<ENIG>,Unclassified,Other,999.0,999.0,,
000000001830502770,PCB-for 25G BIDI LR<ENIG+GF Plating>,Unclassified,Other,999.0,999.0,,
000000001830502771,PCB-25G BIDI LR TOSA FPC<ENIG>,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830502772,PCB-25G BIDI LR ROSA FPC<ENIG>,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001830502808,PCB-R FOR OA BOARD OF ISAR66 T<ENIG>,Unclassified,Other,999.0,999.0,,
000000001830502809,PCB-R SYSTEM BOARD OF ISAR66 TM<ENIG>,Unclassified,Other,999.0,999.0,,
000000001830502831,PCB-800G with PIC U02-DS2 Remove A<ENIG>,Unclassified,Other,999.0,999.0,,
000000001830700000,RES-0 OHM 0201 1/20W Jumper SMD,Jumpers,Other,22.0,999.0,,
000000001830700001,RES-0 OHM 0201 1/20W Jumper ASR,Jumpers,Other,22.0,999.0,,
000000001830700002,RES-0 OHM 0402 1/16W Jumper,Jumpers,Other,22.0,999.0,,
000000001830700003,RES-0 OHM 0402 1/16W Jumper,Jumpers,Other,22.0,999.0,,
000000001830700006,RES-0 OHM 0603 1/16W Jumper CHP,Jumpers,Other,22.0,999.0,,
000000001830700007,RES-0 OHM 0603 1/10W JUMPER SMD,Jumpers,Other,22.0,999.0,,
000000001830700009,RES-0 OHM 0603 1/10W 5% Jumper ASR,Jumpers,Other,22.0,999.0,,
000000001830700013,RES-0 OHM 0805 1/8W Jumper SMD,Jumpers,Other,22.0,999.0,,
000000001830700015,RES-0 OHM 0805 1/8W 5% Jumper SMD ASR,Jumpers,Other,22.0,999.0,,
000000001830700027,RES-0 OHM 2512 50A JUMPER SMD,Jumpers,Other,22.0,999.0,,
000000001830700029,RES-0.01 OHM 2512 1W 1%,Unclassified,Other,999.0,999.0,,
000000001830700033,RES-0.004 OHM 2512 1W 1% SMD 150ppm/°C,Unclassified,Other,999.0,999.0,,
